"ID"	"feed"	"time"	"text1"	"text2"
240958	"en_ZWE_chroni_int"	"2014-01-25 06:38:28"	"S Sudan, rebels sign truce deal"	"South Sudan’s government and rebels have signed a ceasefire deal that many hope will put a pause to five weeks of fighting that has killed thousands of soldiers and civilians in the world’s newest country.The peace deal, signed in the Ethiopian capital Addis Ababa on Thursday by representatives of President Salva Kiir and Riek Machar,..."
240961	"en_ZWE_chroni_int"	"2014-01-25 06:38:28"	"Cairo rocked by deadly bomb attacks"	"Cairo (Egypt) — At least five people have been killed in three bombings in the Egyptian capital, the latest in a series of attacks that have rattled the public and undermined confidence in the interim government.The first and deadliest explosion tore through the security directorate in downtown Cairo, killing four people and injuring more than..."
259394	"en_ZWE_chroni_int"	"2014-01-28 03:40:20"	"Rebel leaders leave Bangui amid CAR violence"	"Top members of the rebel coalition loyal to the Central African Republic’s former president have left the capital Bangui, witnesses said, as eight people were reported killed in mob violence.The convoy carrying members of the mostly Muslim Seleka coalition was guarded by Chadian peacekeepers, Human Rights Watch emergencies director Peter Bouckaert said on Sunday. “In..."
259395	"en_ZWE_chroni_int"	"2014-01-28 03:40:20"	"Syria rivals discuss power transition"	"The key issue of a transitional government in Syria is due to be discussed during the Geneva 2 peace talks which have so far focused on humanitarian issues.It was hoped that talks between the government and the opposition on Monday, mediated by UN-Arab League special envoy Lakhdar Brahimi, would move on to the central issues..."
259396	"en_ZWE_chroni_int"	"2014-01-28 03:40:20"	"One in four Japan tsunami children needs psychiatric care"	"One in four nursery school children caught up in Japan’s 2011 tsunami disaster has psychiatric problems, a government report said yesterday, with experts warning the effects could last a lifetime if left untreated.Researchers found 25,9 percent of children aged between three and five suffer from symptoms including vertigo, nausea and headaches, with some exhibiting worrying..."
259750	"en_ZWE_chroni_int"	"2014-01-28 04:40:20"	"AU lifts Madagascar suspension"	"Antananarivo – The African Union lifted its suspension of Madagascar’s membership yesterday after a new president took office following  the island’s first election since a coup five years ago.Madagascar was plunged into diplomatic isolation and donors froze direct aid worth 40 percent of the Indian Ocean island’s budget when Andry Rajoelina grabbed power with military..."
259751	"en_ZWE_chroni_int"	"2014-01-28 04:40:20"	"Tunisian new PM announces interim cabinet"	"TUNIS - Tunisian new Prime Minister Mehdi Jemaa announced Sunday night the lineup of his interim cabinet comprising 21 ministers and seven deputy ministers.“We hope this government will be the last transitional government before (the nation) forms a stable government,” Jemaa told reporters. He has decided to let incumbent Interior Minister Lotfi Ben Jeddou stay..."
259752	"en_ZWE_chroni_int"	"2014-01-28 04:40:20"	"Afghanistan to free 37 prisoners soon, despite US protests"	"Kabul — Afghanistan said yesterday it expects to release within two weeks a first batch of alleged Taliban prisoners whom the US says are responsible for dozens of Nato and Afghan deaths.Kabul announced on January 9 that a total of 72 detainees held at Bagram jail near Kabul would be freed due to lack of..."
259753	"en_ZWE_chroni_int"	"2014-01-28 04:40:36"	"10,000 US children hurt, killed in school shootings each year: study"	"Ten thousand children are either killed or injured in school shootings in the United States each year, according to a new study. Over 7,000 children, wounded by gunshots, are sent to the hospital amounting to 20 each day, the study published in Paediatrics Monday has found. “That’s more than 7,000 children injured badly enough to..."
269096	"en_ZWE_chroni_int"	"2014-01-29 05:40:40"	"Ukraine PM resigns to ease crisis"	"KIEV — Prime Minister Mykola Azarov resigned yseterday in a bid to defuse Ukraine’s deadly crisis and preserve its unity, finally giving into months of pressure from street protesters.Azarov said he had taken a “personal decision” to resign to preserve Ukraine’s unity as parliament opened a session to vote on reforms and concessions backed by..."
269100	"en_ZWE_chroni_int"	"2014-01-29 05:40:40"	"Syria army edges forward in Aleppo"	"BEIRUT — The Syrian army is edging its way towards southeastern Aleppo as it battles rebel fighters for control of the northern city, a monitor and a pro-government daily said yesterday.The Syrian Observatory for Human Rights said it was a “limited advance” but the first by government troops in more than a year, and that..."
269095	"en_ZWE_chroni_int"	"2014-01-29 05:40:40"	"DA picks Ramphele to challenge Zuma"	"CAPE Town — DA leader Helen Zille has announced that Agang SA leader Mamphela Ramphele will stand as the DA’s presidential candidate in the 2014 general election.The DA and Agang SA made the announcement at a Cape Town hotel yesterday morning. DA leader Helen Zille said she was happy to announce that Ramphele “has accepted..."
269098	"en_ZWE_chroni_int"	"2014-01-29 05:40:40"	"Morsi in glass-encased cage at trial"	"CAIRO — Egypt’s toppled President Mohammed Morsi stood inside a glass-encased metal cage yesterday, separated from other defendants for the start of a new trial yesterday over charges from prison breaks during the country’s 2011 revolution, state television reported. Egypt’s state news agency MENA reported that Morsi flew by helicopter from Borg al-Arab prison in..."
269097	"en_ZWE_chroni_int"	"2014-01-29 05:40:40"	"Shocking Salvation Army abuse claims"	"SYDNEY — Children were sodomised with a garden hose, locked in outdoor cages and savagely beaten by Salvation Army majors  in graphic cases of abuse detailed yesterday to an Australian inquiry.A Royal Commission into child sexual abuse in Australia began hearing evidence into allegations of abuse at four Salvation Army homes for children between 1966..."
269099	"en_ZWE_chroni_int"	"2014-01-29 05:40:40"	"Notorious Kony ‘asks for forgiveness’"	"CAPE Town — Ugandan militia boss Joseph Kony has reportedly sent a letter to the government asking for forgiveness and calling for talks.But, according to a BBC report, Uganda has indicated it doubts the rebel leader is serious about peace after a telephone conversation arranged with him failed to materialise. The report said Kony wrote..."
269102	"en_ZWE_chroni_int"	"2014-01-29 05:40:53"	"Nigerian disowns cat for being ‘gay’"	"CAPE Town — A Nigerian woman  has reportedly disowned her cat of  seven years for what she termed “an unnatural sex behaviour” which she finds disturbing.According to the Leadership, the cat was alleged to be in the habit of making sexual advances only to male cats despite there being female cats in its home. The..."
269101	"en_ZWE_chroni_int"	"2014-01-29 05:40:53"	"Death toll in Nigeria market attack now at 52"	"KAWURI — The number of people killed in a deadly market attack blamed on Boko Haram militants in northeast Nigeria has risen to 52, police told AFP yesterday.“From the verified figures I have in my records, 52 people have been confirmed killed in the attack,” Borno state police commissioner Lawan Tanko told AFP. Tanko said..."
277533	"en_ZWE_chroni_int"	"2014-01-30 04:43:58"	"Unesco warns of global learning crisis"	"A crisis in global education is costing governments $129bn a year, while 10 percent of spending on primary learning is lost on poor quality education that is failing children, a new report by Unesco has said.The report, Teaching and learning: Achieving quality for all, released yesterday, says that one in four young children in poor..."
277534	"en_ZWE_chroni_int"	"2014-01-30 04:43:58"	"Libya’s interior minister escapes assassination"	"Tripoli — Libya’s state news agency says that the country’s Interior Minister escaped an assassination attempt in Tripoli. LANA said that Al-Sadik Abdel-Karim was heading to a meeting of the interim parliament yesterday when he came under fire from unidentified gunmen. The car was damaged but he survived, the agency said. There were no further..."
277536	"en_ZWE_chroni_int"	"2014-01-30 04:43:58"	"Man nabbed for stealing 450 pairs of high heels"	"Tokyo — A 28-year-old man was arrested on suspicion of stealing high-heeled shoes from bar hostesses at an exclusive nightclub in Tokyo, local media reported yesterday. Sho Sato allegedly entered a dressing room at the swanky bar in Tokyo in November and stole 14 pairs of high heels and cosmetic items worth $5 330, the..."
277535	"en_ZWE_chroni_int"	"2014-01-30 04:43:58"	"South Sudan accuses rebel leader of treason"	"South Sudan’s Minister of Justice says former Vice-President Riek Machar should be tried for treason along with six of the 11 detainees, a move that could make already troubled peace talks even more difficult.Paulino Wanawilla Unago, minister of justice, said on Tuesday he believed there was enough of a case to take Machar and his..."
277814	"en_ZWE_chroni_int"	"2014-01-30 05:44:16"	"Snowden nominated for Nobel Peace Prize"	"Stavanger — Two Norwegian lawmakers say they have jointly nominated former NSA contractor Edward Snowden for the 2014 Nobel Peace Prize.Socialist lawmakers Baard Vegard Solhjell, a former environment minister, and Snorre Valen said yesterday the public debate and policy changes “in the wake of Snowden’s whistleblowing has contributed to a more stable and peaceful world..."
277816	"en_ZWE_chroni_int"	"2014-01-30 05:44:16"	"Pakistan PM pushes for talks with Taliban"	"Islamabad — Nawaz Sharif, Pakistan’s prime minister, has reiterated his government’s commitment to an abortive dialogue process with the Tehreek-e-Taliban Pakistan (TTP), while stressing that “dialogue and terrorism cannot go together”.Addressing the country’s parliament in Islamabad  yesterday, Sharif announced the formation of a four-member committee to initiate dialogue with the armed group, which has carried..."
277813	"en_ZWE_chroni_int"	"2014-01-30 05:44:16"	"Media barred from Malema court"	"Vanderbijlpark — Members of the media were yesterday barred from entering the Vanderbijlpark Magistrate’s Court where EFF leader Julius Malema was appearing.Security guards at the door told the media they were instructed not to allow them inside. Malema was ushered into the court through the back gate used by police officers. His appearance was short..."
277815	"en_ZWE_chroni_int"	"2014-01-30 05:44:16"	"Minister faces firing over Netanyahu attacks"	"JERUSALEM — The Israeli Prime Minister’s bureau launched a harsh message to Economy Minister Naftali Bennett saying that if he will not apologise over personal attacks against Netanyahu, he would be fired. A source in the prime minister’s office said that the bureau demanded on behalf of Prime Minister Benjamin Netanyahu that Bennett should “clearly..."
277812	"en_ZWE_chroni_int"	"2014-01-30 05:44:16"	"‘Cash Gate’ trial to begin in Malawi"	"A trial looking into the biggest financial scandal in Malawi’s history is about to begin in the capital, Lilongwe. At least 68 prominent figures stand accused of stealing funds in what has been dubbed “Cash Gate” by the media. It is estimated that more than $100m over a 10-year period has been lost. President Joyce..."
285662	"en_ZWE_chroni_int"	"2014-01-31 04:44:02"	"UN warns of humanitarian ‘catastrophe’ in DRC"	"Kinshasa — A humanitarian catastrophe is unfolding in Democratic Republic of Congo’s Katanga province, where rebel violence has destroyed 600 homes over the past three months and displaced 400,000 people, the UN said on Wednesday.The head of the world body’s Monusco mission in the Democratic Republic of Congo admitted that the huge south-eastern province had..."
285664	"en_ZWE_chroni_int"	"2014-01-31 04:44:02"	"Man forced families to watch rape"	"Nelspruit — A man who allegedly raped two women, in front of those living in each of their homes, appeared in the Nelspruit Regional Court on Wednesday.Magistrate Andre Geldenhuys postponed the case to June for trial, with the accused, Errol Mdluli, kept in custody, a Sapa correspondent reported. Mdluli, 26, from Mganduzweni Trust near White..."
285658	"en_ZWE_chroni_int"	"2014-01-31 04:44:02"	"Assad troops ‘deliberately’ destroy Syria homes"	"The Syrian government has been deliberately and systematically razing homes, buildings and entire rebel-held neighbourhoods to the ground with bulldozers and explosives, according to a rights group.A new report, released by Human Rights Watch (HRW) yesterday, accused the regime troops of entering opposition strongholds and destroying the buildings. “Wiping entire neighbourhoods off the map is..."
285660	"en_ZWE_chroni_int"	"2014-01-31 04:44:02"	"Giant corruption trial kicks off in Malawi"	"Blantyre — A senior Malawian civil servant and two construction executives went on trial for corruption on Wednesday, the first of dozens charged in the biggest financial scandal in Malawi’s history.Known as “Cashgate”, the case has led to charges against 68 state employees and executives accused of looting government funds to the tune of more..."
285663	"en_ZWE_chroni_int"	"2014-01-31 04:44:02"	"Armed men take hostages at Iraqi ministry"	"Armed men have stormed an office of Iraq’s transportation ministry in northeast Baghdad and taken a number of civil servants hostage, security officials have said.The attack was mounted by eight armed men, said police and an interior ministry official yesterday. “A terrorist group infiltrated the company, which is next to our building,” said Kamal Amin,..."
285659	"en_ZWE_chroni_int"	"2014-01-31 04:44:02"	"Philippine troops kill 37 rebels in offensive"	"Philippine troops have killed at least 37 Islamic fighters and captured a rebel stronghold with a bomb-producing facility. Military officials said yesterday that troops seized a key rebel stronghold that spans two villages in Maguindanao province and confiscated materials used for making explosive devises, following a two-day offensive. They can take our camps but if..."
285661	"en_ZWE_chroni_int"	"2014-01-31 04:44:02"	"Terror suspect challenges NSA spying"	"Denver — A terror suspect is challenging the constitutionality of the National Security Agency’s warrantless surveillance programme, saying in a court document that spying by the federal government has gone too far.In the motion filed in federal court in Denver on Wednesday with help from the American Civil Liberties Union, Jamshid Muhtorov also requested that..."
292543	"en_ZWE_chroni_int"	"2014-02-01 02:44:19"	"Africa leaders tackle CAR, South Sudan conflict"	"ADDIS ABABA — Africa’s leaders met yesterday for the final day of a summit dominated by conflict in South Sudan and Central African Republic, with the continental bloc drumming up support for a peacekeeping mission on the ground. Officially focused on agriculture and food security, the 54-member continental bloc has spent much of the time..."
292548	"en_ZWE_chroni_int"	"2014-02-01 02:44:27"	"Support grows for New Zealand flag change"	"WELLINGTON — Queen Elizabeth II’s representative in New Zealand has publicly supported debate on ditching the Union Jack from the national flag, saying ties to former colonial ruler Britain have waned. Commenting on Prime Minister John Key’s call for the country to adopt an All Blacks-style silver fern flag, governor-general Sir Jerry Mateparae said modern..."
292547	"en_ZWE_chroni_int"	"2014-02-01 02:44:27"	"Kenyan suspect fails to block ICC arrest warrant"	"A KENYAN journalist wanted by the International Criminal Court for trying to bribe witnesses in the prosecution of deputy president William Ruto failed in his bid to block an arrest warrant issued by the tribunal, a court ruled yesterday. The arrest warrant will test the Kenyan government’s stated commitment to cooperate with the ICC. Nairobi..."
292551	"en_ZWE_chroni_int"	"2014-02-01 02:44:27"	"Britain to send Indian-origin man to SA for trial"	"A COURT in Britain overruled an Indian-origin businessman’s plea against extradition to South Africa to stand trial for his wife’s murder during their honeymoon trip, media reported. The man argued that he is mentally unfit to stand trial. A panel of three high court judges, headed by the Lord Chief Justice Lord Thomas of England..."
292549	"en_ZWE_chroni_int"	"2014-02-01 02:44:27"	"Dirtiest man in the world smokes dung, hasn’t bathed in 60 years"	"He’s single and he’s looking for love. But, to win his heart, you’d have to accept his rather unconventional lifestyle. Amou Haji has not washed for 60 years, because he believes being clean will make him sick, and his favourite food is rotten porcupine. To relax he likes to sit down and have a smoke,..."
292550	"en_ZWE_chroni_int"	"2014-02-01 02:44:27"	"Rwanda calls DRC ‘cry baby’ at UN"	"NEW York — The UN Security Council stressed on Thursday that M23 rebels must be stopped from regrouping in Democratic Republic of Congo and expressed concern at Congolese soldiers aiding Rwandan Hutu militia, sparking a verbal clash between the countries’ envoys. Rwanda’s UN ambassador, Eugene Gasana — a temporary member of the 15-member Security Council..."
292552	"en_ZWE_chroni_int"	"2014-02-01 02:44:27"	"Waiter in court for cloning cards"	"Cape Town — A waiter who allegedly cloned bank cards of restaurant guests appeared in the Bellville Specialised Commercial Crime Court on Thursday. Brown Tumba made his seventh appearance in the Cape Town court before magistrate Sabrina Sonnenberg, who set down his trial for 15 April. He was expected to plead to 17 counts of..."
292554	"en_ZWE_chroni_int"	"2014-02-01 02:44:27"	"AU threatens to pull out of ICC over ties with NGOs"	"NAIROBI — The African Union (AU) has given the International Criminal Court (ICC) until April 30 to come up with a plan on how to get The Office of the Prosecutor (OTP) in order, or risk a mass pull out by all its 54 member states. In a letter to the ICC President Sang Hyung..."
292546	"en_ZWE_chroni_int"	"2014-02-01 02:44:27"	"Fad for new year bans cigarettes"	"BEIJING — Five Chinese health organisations asked people not to send cigarettes as gifts nor offer them to guests, in quest of a healthy Spring Festival. The five organisations, including Chinese Centre for Disease Control and Prevention, Chinese Association on Tobacco Control, Chinese Preventive Medicine Association and Chinese Medical Association, made the plea just prior..."
292553	"en_ZWE_chroni_int"	"2014-02-01 02:44:27"	"US board allows gynaecologists to treat more men"	"A United States professional group that certifies obstetricians and gynaecologists has loosened a decades-old restriction on its board-certified members treating male patients, after mounting pressure from doctors and researchers. The American Board of Obstetrics and Gynaecology (ABOG) had previously said members could not treat male patients except in specific circumstances, such as circumcising babies, treating..."
